comp,normed_rescaled_cond,radius_um,angle_rad,intensity_mWPERmm2
8425_0.9999999372990098,0.0047023345694053,0.0,3.141592653589793,2.187578125
8435_0.3227827510454589,0.0664641030238998,0.0,3.141592653589793,2.187578125
8443_0.9822646900866345,0.0756275456454049,0.0,3.141592653589793,2.187578125
8451_0.9999999962282151,0.0893921153143118,0.0,3.141592653589793,2.187578125
8462_0.9670400989640215,0.0739341960217803,0.0,3.141592653589793,2.187578125
8476_0.08111367932070736,0.0724357261598879,0.0,3.141592653589793,2.187578125
8486_0.9999999985934861,0.1498744593902311,0.0,3.141592653589793,2.187578125
8488_0.9999999971183261,1.082895496763315,0.0,3.141592653589793,2.187578125
8496_0.9999999948105337,0.2534261957719453,0.0,3.141592653589793,2.187578125
8501_0.7835404178983713,0.2693934150844985,0.0,3.141592653589793,2.187578125
8509_0.9999999952376464,0.175564583189934,0.0,3.141592653589793,2.187578125
8514_0.9999999947155747,0.1539363419406194,0.0,3.141592653589793,2.187578125
8526_0.3088158396007394,0.0460598081874177,0.0,3.141592653589793,2.187578125
8537_0.1486349954700875,0.0948431198653423,0.0,3.141592653589793,2.187578125
8543_0.7794157145221067,0.1120976099238551,0.0,3.141592653589793,2.187578125
8546_0.3897094248304686,0.0988883817528278,0.0,3.141592653589793,2.187578125
8548_0.9999999986295621,0.0867662746881929,0.0,3.141592653589793,2.187578125
8553_0.9999999971199501,0.2778247376128568,0.0,3.141592653589793,2.187578125
8563_0.4633577443327,0.1115356363963503,0.0,3.141592653589793,2.187578125
8572_0.107253206641262,0.1078840929014258,0.0,3.141592653589793,2.187578125
8581_0.3516953928046606,0.0555068426219554,0.0,3.141592653589793,2.187578125
8590_0.999999524193638,0.0006763741822893,0.0,3.141592653589793,2.187578125
8600_0.22673619320131075,0.2509346504015794,0.0,3.141592653589793,2.187578125
8611_0.9999997045401932,0.0028763152833136,0.0,3.141592653589793,2.187578125
8618_0.9999999975394352,0.3277435058537974,0.0,3.141592653589793,2.187578125
8622_0.6876206728969758,0.0984125359417492,0.0,3.141592653589793,2.187578125
8629_0.657575776511687,0.0970127158593283,0.0,3.141592653589793,2.187578125
8636_0.9999997041356637,0.0013007407659915,0.0,3.141592653589793,2.187578125
8648_0.1370334831025751,0.0803146380876587,0.0,3.141592653589793,2.187578125
8654_0.49456981825206264,0.0580056567109934,0.0,3.141592653589793,2.187578125
8668_0.3913661492427053,0.0591024784438393,0.0,3.141592653589793,2.187578125
8677_0.5090246925140874,0.0786873779137806,0.0,3.141592653589793,2.187578125
8687_0.48108367935410973,0.043733620490271,0.0,3.141592653589793,2.187578125
8693_0.9999999980517124,0.0602282800019326,0.0,3.141592653589793,2.187578125
8701_0.5722504595801794,0.3622034977367337,0.0,3.141592653589793,2.187578125
8708_0.026123821311153646,0.2858197913498986,0.0,3.141592653589793,2.187578125
8713_0.39669512767147475,0.2932814678626202,0.0,3.141592653589793,2.187578125
8723_0.10289691289246582,0.1943490573499559,0.0,3.141592653589793,2.187578125
8730_0.999999995716294,0.1525525639384896,0.0,3.141592653589793,2.187578125
8739_0.6357485771411753,0.0538327358182416,0.0,3.141592653589793,2.187578125
8746_0.35815250419040157,0.0434013232317965,0.0,3.141592653589793,2.187578125
8753_0.9999999979630099,0.0590654032937019,0.0,3.141592653589793,2.187578125
8759_0.999999996108401,0.2167235012260187,0.0,3.141592653589793,2.187578125
8769_0.44503672852239895,0.1242312638007853,0.0,3.141592653589793,2.187578125
8777_0.6160086349185245,0.2178681433183101,0.0,3.141592653589793,2.187578125
8785_0.20525222447650146,0.3206304955892824,0.0,3.141592653589793,2.187578125
8794_0.19410717422062218,0.1995845474674617,0.0,3.141592653589793,2.187578125
8799_0.15690355230139785,0.1465179823282467,0.0,3.141592653589793,2.187578125
8803_0.9999999991129078,0.3336303100837908,0.0,3.141592653589793,2.187578125
8811_0.979580626483452,0.1389107688153564,0.0,3.141592653589793,2.187578125
8818_0.9476723399700558,0.221402680000181,0.0,3.141592653589793,2.187578125
8827_0.9366725417439639,0.2208964979575391,0.0,3.141592653589793,2.187578125
8835_0.8979994005433933,0.1655196335081104,0.0,3.141592653589793,2.187578125
8841_0.13488687192793858,0.1525325859400355,0.0,3.141592653589793,2.187578125
8846_0.2514490987703717,0.2003381877323124,0.0,3.141592653589793,2.187578125
8854_0.870669229758201,0.1360026519424526,0.0,3.141592653589793,2.187578125
8862_0.9999999931080934,0.0756883815148988,0.0,3.141592653589793,2.187578125
8870_0.9999999975139982,0.3580109894642919,0.0,3.141592653589793,2.187578125
8877_0.041493603420113136,0.2121373759936359,0.0,3.141592653589793,2.187578125
8880_0.9999999974264173,0.3532230139478253,0.0,3.141592653589793,2.187578125
8886_0.17423715513678137,0.2548585783985553,0.0,3.141592653589793,2.187578125
8887_0.9024630423846476,0.2445018983948677,0.0,3.141592653589793,2.187578125
8889_0.6306859700433581,0.2236848173952441,0.0,3.141592653589793,2.187578125
8891_0.3589051106969736,0.203471171066291,0.0,3.141592653589793,2.187578125
8893_0.08713474811319727,0.1735028894849548,0.0,3.141592653589793,2.187578125
8894_0.8153162558349303,0.151906664453352,0.0,3.141592653589793,2.187578125
8896_0.5435854318865228,0.1251743022428311,0.0,3.141592653589793,2.187578125
8898_0.27178414274806595,0.1078216238216516,0.0,3.141592653589793,2.187578125
8899_0.9999999991310393,0.0909395695278107,0.0,3.141592653589793,2.187578125
8906_0.2739344060756913,0.4131044826261935,0.0,3.141592653589793,2.187578125
8908_0.5616088331713622,0.3979301164168971,0.0,3.141592653589793,2.187578125
8910_0.8492810260876263,0.382751592142205,0.0,3.141592653589793,2.187578125
8913_0.1369586997637364,0.3538340738877968,0.0,3.141592653589793,2.187578125
8915_0.424658513454572,0.3275407886892018,0.0,3.141592653589793,2.187578125
8917_0.7122896314177174,0.2916929646605206,0.0,3.141592653589793,2.187578125
8919_0.9999999989229964,0.2683763585788121,0.0,3.141592653589793,2.187578125
8928_0.9816529539619937,0.2570814881541629,0.0,3.141592653589793,2.187578125
8937_0.9999999956754063,0.1883425352753403,0.0,3.141592653589793,2.187578125
8941_0.26008752314917266,0.156504769030772,0.0,3.141592653589793,2.187578125
8943_0.8400634558375234,0.1394427381898705,0.0,3.141592653589793,2.187578125
8946_0.4200320688555127,0.1233186252617322,0.0,3.141592653589793,2.187578125
8948_0.9999999988238116,0.1094095270209851,0.0,3.141592653589793,2.187578125
8954_0.9999999906270822,0.0450241108642514,0.0,3.141592653589793,2.187578125
8963_0.3767223847861971,0.2260932821363789,0.0,3.141592653589793,2.187578125
8965_0.2511468858787894,0.2057333032237761,0.0,3.141592653589793,2.187578125
8967_0.12557148206766713,0.1849401612145576,0.0,3.141592653589793,2.187578125
8968_0.9999999991401899,0.1689755391310967,0.0,3.141592653589793,2.187578125
8970_0.6666786128805879,0.1478365500936251,0.0,3.141592653589793,2.187578125
8972_0.333357591779032,0.1338523238934071,0.0,3.141592653589793,2.187578125
8974_2.1889429899263113e-05,0.1179934242061487,0.0,3.141592653589793,2.187578125
8975_0.6666926352254603,0.1070736002356487,0.0,3.141592653589793,2.187578125
8977_0.33337166900354726,0.0969595291696157,0.0,3.141592653589793,2.187578125
8978_0.9999999991368823,0.0869325692696569,0.0,3.141592653589793,2.187578125
8981_0.9999999989489377,0.1236313497051507,0.0,3.141592653589793,2.187578125
8989_0.8230901076047598,0.078052682943446,0.0,3.141592653589793,2.187578125
8997_0.2688315735330744,0.2057294205085783,0.0,3.141592653589793,2.187578125
8998_0.9999999990874707,0.1954206857710028,0.0,3.141592653589793,2.187578125
8999_0.9282704591547993,0.3215674089137505,0.0,3.141592653589793,2.187578125
9001_0.6869835191236573,0.1537186042280144,0.0,3.141592653589793,2.187578125
9003_0.5152377599740965,0.1388977633554234,0.0,3.141592653589793,2.187578125
9005_0.3434898875146134,0.1273055490972534,0.0,3.141592653589793,2.187578125
9007_0.17176094298884143,0.1118079781421715,0.0,3.141592653589793,2.187578125
9008_0.9999999990093977,0.100474285376537,0.0,3.141592653589793,2.187578125
9009_0.933437087918565,0.3249206929753424,0.0,3.141592653589793,2.187578125
9011_0.7230777021719076,0.1540308463915803,0.0,3.141592653589793,2.187578125
9013_0.5784626573489632,0.1398326218214289,0.0,3.141592653589793,2.187578125
9015_0.4338511144637952,0.130034617358616,0.0,3.141592653589793,2.187578125
9017_0.28926285038435495,0.1187609152692111,0.0,3.141592653589793,2.187578125
9019_0.14461117026603093,0.1067407788620142,0.0,3.141592653589793,2.187578125
9020_0.9999999990107932,0.0978336440843417,0.0,3.141592653589793,2.187578125
9028_0.0013328913002035566,0.0667718935110386,0.0,3.141592653589793,2.187578125
9035_0.15912973502247296,0.0704338584708008,0.0,3.141592653589793,2.187578125
9042_0.7744976336836221,0.0599406825780446,0.0,3.141592653589793,2.187578125
9048_0.9736529336921657,0.0920968991822269,0.0,3.141592653589793,2.187578125
9059_0.4101208663890772,0.0575949349099807,0.0,3.141592653589793,2.187578125
9066_0.9999998944401219,0.0025820696496488,0.0,3.141592653589793,2.187578125
9074_0.9999999943015178,0.2416052726938106,0.0,3.141592653589793,2.187578125
9089_0.7593566251796587,0.2016216743670941,0.0,3.141592653589793,2.187578125
9105_0.8622862125588656,0.1758396451792034,0.0,3.141592653589793,2.187578125
9119_0.9999999957735836,0.2030892657408346,0.0,3.141592653589793,2.187578125
9135_0.9999999983025243,0.1240062846793249,0.0,3.141592653589793,2.187578125
9154_0.9999999956240766,0.2017866138638852,0.0,3.141592653589793,2.187578125
9169_0.7160030806179678,0.1001671871653923,0.0,3.141592653589793,2.187578125
9185_0.31200765779035455,0.0763240965928937,0.0,3.141592653589793,2.187578125
9191_0.9999999984392747,0.1114704480124354,0.0,3.141592653589793,2.187578125
9198_0.9999999949077685,0.2608399122223727,0.0,3.141592653589793,2.187578125
9214_0.6906773543332928,0.1715184247589407,0.0,3.141592653589793,2.187578125
9225_0.02166403446412619,0.2140826075654368,0.0,3.141592653589793,2.187578125
9232_0.8094754105536978,0.2023056326715035,0.0,3.141592653589793,2.187578125
9242_0.020763302635685526,0.2078004334230873,0.0,3.141592653589793,2.187578125
9250_0.01747361092969258,0.1998497925099068,0.0,3.141592653589793,2.187578125
9258_0.9999999987003951,0.2054237337436195,0.0,3.141592653589793,2.187578125
9265_0.6974364148479807,0.3200006749723336,0.0,3.141592653589793,2.187578125
9271_0.229997803650997,0.5144974859805522,0.0,3.141592653589793,2.187578125
9272_0.9999999991891471,0.5023166236124473,0.0,3.141592653589793,2.187578125
9275_0.9999999987291205,0.1517650252178405,0.0,3.141592653589793,2.187578125
9277_0.9999999990064323,0.173486188806588,0.0,3.141592653589793,2.187578125
9279_0.9999999991428022,0.2140772593333848,0.0,3.141592653589793,2.187578125
9282_0.3333309941068885,0.164659544607096,0.0,3.141592653589793,2.187578125
9284_0.6666645925183002,0.1558391610624642,0.0,3.141592653589793,2.187578125
9287_1.5332227002611851e-06,0.145899795427546,0.0,3.141592653589793,2.187578125
9289_0.3333531341911948,0.1364230720397463,0.0,3.141592653589793,2.187578125
9291_0.6666518607978514,0.1222349113138978,0.0,3.141592653589793,2.187578125
9293_0.9999999987957505,0.1103443624310553,0.0,3.141592653589793,2.187578125
9303_0.7003094439243329,0.2787027769163765,0.0,3.141592653589793,2.187578125
9309_0.8308012663528519,0.2658370984526859,0.0,3.141592653589793,2.187578125
9315_0.03538531376764919,0.230666149617382,0.0,3.141592653589793,2.187578125
9321_0.2299618245460027,0.3250214289845764,0.0,3.141592653589793,2.187578125
9323_0.17246865282802018,0.2980421735476297,0.0,3.141592653589793,2.187578125
9325_0.11496726720192946,0.2723568734917536,0.0,3.141592653589793,2.187578125
9327_0.057442788406785315,0.2497833465252104,0.0,3.141592653589793,2.187578125
9328_0.9999999990089535,0.2333643224444904,0.0,3.141592653589793,2.187578125
9335_0.9999999958910932,0.3135631364084931,0.0,3.141592653589793,2.187578125
9354_0.27897327129570065,0.350243595737854,0.0,3.141592653589793,2.187578125
9356_0.9999999988012314,0.3394738775056812,0.0,3.141592653589793,2.187578125
9358_0.502478089417974,0.1469572033314382,0.0,3.141592653589793,2.187578125
9361_0.001974675601206893,0.1370829175856362,0.0,3.141592653589793,2.187578125
9363_0.5014944116965763,0.1256129816469228,0.0,3.141592653589793,2.187578125
9366_0.0009108868506706176,0.1128017503651434,0.0,3.141592653589793,2.187578125
9368_0.5004948888640928,0.0991888649878324,0.0,3.141592653589793,2.187578125
9370_0.9999999986774383,0.0879760223690089,0.0,3.141592653589793,2.187578125
9371_0.9981770272092205,0.3551929781586557,0.0,3.141592653589793,2.187578125
9372_0.9999999994525968,0.3323545513034096,0.0,3.141592653589793,2.187578125
9376_3.815562437180576e-06,0.1041670892882701,0.0,3.141592653589793,2.187578125
9379_4.768607731396266e-05,0.0955816486044388,0.0,3.141592653589793,2.187578125
9381_0.9999999983489487,0.0866136656341185,0.0,3.141592653589793,2.187578125
9383_0.8000040869039111,0.179799587341818,0.0,3.141592653589793,2.187578125
9385_0.6000078604698016,0.1599331984888296,0.0,3.141592653589793,2.187578125
9387_0.4000130872568005,0.1449762184639859,0.0,3.141592653589793,2.187578125
9389_0.2000385436488622,0.1244933069415499,0.0,3.141592653589793,2.187578125
9390_0.9999999990641226,0.1090102237539749,0.0,3.141592653589793,2.187578125
9395_0.2516390851532351,0.3607227601291394,0.0,3.141592653589793,2.187578125
9400_0.285308568463921,0.2582867175150968,0.0,3.141592653589793,2.187578125
9403_0.6016733501002285,0.2619958621903563,0.0,3.141592653589793,2.187578125
9407_0.11297541511454139,0.1913509710485174,0.0,3.141592653589793,2.187578125
9411_0.327870318851046,0.2408288833519587,0.0,3.141592653589793,2.187578125
9415_0.11903300514460068,0.1422059192821406,0.0,3.141592653589793,2.187578125
9420_0.1650631006024561,0.1734465818385753,0.0,3.141592653589793,2.187578125
9423_0.7648199783936378,0.1727457015127425,0.0,3.141592653589793,2.187578125
9428_0.9999996497732367,0.0009691897902896,0.0,3.141592653589793,2.187578125
9431_0.9999999993021971,0.1006454736966417,0.0,3.141592653589793,2.187578125
9440_0.9999999954056664,0.2674798717477265,0.0,3.141592653589793,2.187578125
9457_0.9999999948851682,0.1514659567624826,0.0,3.141592653589793,2.187578125
9466_0.15695294767989454,0.1940510941962,0.0,3.141592653589793,2.187578125
9474_0.9999996069845052,0.0017205554671942,0.0,3.141592653589793,2.187578125
9484_0.9828201448495236,0.0743059384827719,0.0,3.141592653589793,2.187578125
9494_0.1671574584580957,0.1433328824226456,0.0,3.141592653589793,2.187578125
9496_0.6253783256758242,0.1285489914403736,0.0,3.141592653589793,2.187578125
9499_0.08360090331162334,0.1134605373313429,0.0,3.141592653589793,2.187578125
9501_0.5418064835060333,0.0986362177659948,0.0,3.141592653589793,2.187578125
9503_0.9999999988537625,0.0871591739567221,0.0,3.141592653589793,2.187578125
9509_0.913158209124061,0.2734194096356861,0.0,3.141592653589793,2.187578125
9516_0.35308969390562467,0.2549667934321701,0.0,3.141592653589793,2.187578125
9520_0.9999999985846778,0.2351893338981863,0.0,3.141592653589793,2.187578125
9523_0.8385081934507861,0.2029957750709602,0.0,3.141592653589793,2.187578125
9528_0.9999999869587985,0.04790598846113,0.0,3.141592653589793,2.187578125
9533_0.6443625243513452,0.1947415464153864,0.0,3.141592653589793,2.187578125
9535_0.18881972142415082,0.1770827384709269,0.0,3.141592653589793,2.187578125
9536_0.7332678912221388,0.1585111552991895,0.0,3.141592653589793,2.187578125
9538_0.2777098059322131,0.1403300297131582,0.0,3.141592653589793,2.187578125
9539_0.8222027037102366,0.1239743485732452,0.0,3.141592653589793,2.187578125
9541_0.36663994302658603,0.1087524612176617,0.0,3.141592653589793,2.187578125
9542_0.9110881585842637,0.0940035629823408,0.0,3.141592653589793,2.187578125
9544_0.45550782686375174,0.0804941295648196,0.0,3.141592653589793,2.187578125
9545_0.9999999992469033,0.0684294720369284,0.0,3.141592653589793,2.187578125
9551_0.5407165914176525,0.2446895770331517,0.0,3.141592653589793,2.187578125
9557_0.4368169119672908,0.2207157084201967,0.0,3.141592653589793,2.187578125
9562_0.531380840587486,0.1819624913250801,0.0,3.141592653589793,2.187578125
9569_0.6084569154252498,0.1372382778418085,0.0,3.141592653589793,2.187578125
9574_0.8546729313502507,0.2023837009741301,0.0,3.141592653589793,2.187578125
9578_0.9999999982949843,0.1408282708864838,0.0,3.141592653589793,2.187578125
9586_0.34530067995024694,0.1968771466728359,0.0,3.141592653589793,2.187578125
9595_0.8710220098598356,0.1985559898241944,0.0,3.141592653589793,2.187578125
9604_0.10445568660066672,0.2188657859900644,0.0,3.141592653589793,2.187578125
9612_0.7500271664658992,0.1888036259409992,0.0,3.141592653589793,2.187578125
9618_0.9643713316234441,0.2108816497894069,0.0,3.141592653589793,2.187578125
9626_0.9999999973724926,0.2234568940940657,0.0,3.141592653589793,2.187578125
9632_0.6490171234073527,0.0487734320078037,0.0,3.141592653589793,2.187578125
9641_0.47248273905042354,0.052124650055336,0.0,3.141592653589793,2.187578125
9647_0.631315917315032,0.0517901427649694,0.0,3.141592653589793,2.187578125
9653_0.9999999961737227,0.0466267692300574,0.0,3.141592653589793,2.187578125
9656_0.8957189099442611,0.3340752031742703,0.0,3.141592653589793,2.187578125
9666_0.9158993108328489,0.2569836260261754,0.0,3.141592653589793,2.187578125
9676_0.34110838082382516,0.2969934837531712,0.0,3.141592653589793,2.187578125
9683_0.9999999975956019,0.3149738837814964,0.0,3.141592653589793,2.187578125
9691_0.057969102635099586,0.0677467246881049,0.0,3.141592653589793,2.187578125
9700_0.8109445740854774,0.0742475742760887,0.0,3.141592653589793,2.187578125
9710_0.08583069227517189,0.0511899699001831,0.0,3.141592653589793,2.187578125
9718_0.4755932835888253,0.042514984295413,0.0,3.141592653589793,2.187578125
9725_0.7737269683959825,0.0421757333563307,0.0,3.141592653589793,2.187578125
9731_0.7952190849875083,0.0321021279304153,0.0,3.141592653589793,2.187578125
9738_0.999999997460399,0.0316644828333644,0.0,3.141592653589793,2.187578125
9743_0.8070408158066987,0.2705018762040295,0.0,3.141592653589793,2.187578125
9749_0.8789040426340907,0.2341865151766463,0.0,3.141592653589793,2.187578125
9753_0.9999999981845054,0.1694340820776624,0.0,3.141592653589793,2.187578125
9763_0.5907392080656071,0.0614666385362533,0.0,3.141592653589793,2.187578125
9774_0.9999998901807889,0.0022216560184678,0.0,3.141592653589793,2.187578125
9776_0.9631239430101561,0.236281387937461,0.0,3.141592653589793,2.187578125
9784_0.9999999840832453,0.053723991091921,0.0,3.141592653589793,2.187578125
9789_0.42513001888295127,0.2038449512194785,0.0,3.141592653589793,2.187578125
9799_0.08842368849657518,0.2149708144364107,0.0,3.141592653589793,2.187578125
9804_0.9999999955581395,0.1674631574709667,0.0,3.141592653589793,2.187578125
9817_0.888459358992891,0.0648627732447385,0.0,3.141592653589793,2.187578125
9830_0.22199703360370335,0.09335506769322,0.0,3.141592653589793,2.187578125
9839_0.9999999975633379,0.0537753456248309,0.0,3.141592653589793,2.187578125
9851_0.8426501045979107,0.0774456756133097,0.0,3.141592653589793,2.187578125
9864_0.9818640717076914,0.0588209655514442,0.0,3.141592653589793,2.187578125
9873_0.9999999974998964,0.0515912322518756,0.0,3.141592653589793,2.187578125
9879_0.9999999941491714,0.1418669657798859,0.0,3.141592653589793,2.187578125
9885_0.669627896168882,0.3424461762136387,0.0,3.141592653589793,2.187578125
9893_0.9999999977996907,0.3425907909441532,0.0,3.141592653589793,2.187578125
9902_0.914650070212072,0.2803180910416712,0.0,3.141592653589793,2.187578125
9911_0.9999998557323249,0.0047048657011158,0.0,3.141592653589793,2.187578125
9925_0.9999999952978932,0.1309375138033092,0.0,3.141592653589793,2.187578125
9935_0.5917165738989898,0.2128022943175776,0.0,3.141592653589793,2.187578125
9945_0.6438944310277491,0.1984296742926746,0.0,3.141592653589793,2.187578125
9955_0.17955070043263519,0.1515137892818115,0.0,3.141592653589793,2.187578125
9965_0.3446778850799431,0.1064759166409459,0.0,3.141592653589793,2.187578125
9972_0.9999999951972153,0.0889070985853178,0.0,3.141592653589793,2.187578125
9979_0.01776535519111197,0.1735412106021002,0.0,3.141592653589793,2.187578125
9982_0.9038660984851454,0.1877923530852921,0.0,3.141592653589793,2.187578125
9989_0.7314066425846445,0.0634217899284485,0.0,3.141592653589793,2.187578125
9994_0.06458487997008125,0.2058733763237391,0.0,3.141592653589793,2.187578125
9998_0.06124358192811463,0.228698443046184,0.0,3.141592653589793,2.187578125
10001_0.14694957843307122,0.2623758032168439,0.0,0.0,10.937890625
10005_0.8955514138416213,0.1630613978735663,0.0,0.0,10.937890625
10012_0.34048241796273276,0.1728423801299453,0.0,0.0,10.937890625
10019_0.27892695838947973,0.237633010009675,0.0,0.0,10.937890625
10023_0.9999999974633967,0.2157369689343236,0.0,0.0,10.937890625
10031_0.5600304462217353,0.2440778253745583,0.0,0.0,10.937890625
10038_0.8613265027157654,0.3547530924320206,0.0,0.0,10.937890625
10045_0.32563324729359744,0.2072137003926773,0.0,0.0,10.937890625
10051_0.7218016834367811,0.2753178852359304,0.0,0.0,10.937890625
10061_0.4982603501618205,0.2437117048941373,0.0,0.0,10.937890625
10067_0.5114120859623601,0.1347218116953888,0.0,0.0,10.937890625
10074_0.999999997176737,0.178132484075645,0.0,0.0,10.937890625
10085_0.9999999722781553,0.0076553643745472,0.0,0.0,10.937890625
10090_0.571573129805941,0.289246257243363,0.0,0.0,10.937890625
10098_0.9999999924852232,0.1509980607973599,0.0,0.0,10.937890625
10104_0.9601255170690041,0.0897438919959637,0.0,0.0,10.937890625
10109_0.8841553346445088,0.1875776223739333,0.0,0.0,10.937890625
10116_0.6572402852931979,0.1387235761271283,0.0,0.0,10.937890625
10121_0.8057178338128965,0.0885948707907696,0.0,0.0,10.937890625
10127_0.4132055081766056,0.1049826898043199,0.0,0.0,10.937890625
10134_0.9999999779478712,0.020293395115323,0.0,0.0,10.937890625
10142_0.43412133008120185,0.1169440700855723,0.0,0.0,10.937890625
10147_0.16597250377152264,0.1036920836146315,0.0,0.0,10.937890625
10154_0.5518827883759553,0.1244680741146443,0.0,0.0,10.937890625
10161_0.018694908916345485,0.1136368943244084,0.0,0.0,10.937890625
10166_0.8902195963473031,0.0964002152846749,0.0,0.0,10.937890625
10176_0.999999805777834,0.0027845265199134,0.0,0.0,10.937890625
10179_0.5336070977329394,0.4223224740298004,0.0,0.0,10.937890625
10184_0.966217999684669,0.4061376293634114,0.0,0.0,10.937890625
10193_0.04783593216141202,0.5447603733346156,0.0,0.0,10.937890625
10194_0.999999999103105,0.507579759607471,0.0,0.0,10.937890625
10198_2.0124483895829764e-05,0.1509074569044084,0.0,0.0,10.937890625
10201_2.2587577643910083e-05,0.1311236240281777,0.0,0.0,10.937890625
10203_0.9999999985980039,0.1156434699510728,0.0,0.0,10.937890625
10205_0.5714378046722334,0.2637954334993952,0.0,0.0,10.937890625
10207_0.14289072041436393,0.2307710064451681,0.0,0.0,10.937890625
10208_0.7142972663305042,0.2006710456658535,0.0,0.0,10.937890625
10210_0.2857430585648633,0.1734461270518033,0.0,0.0,10.937890625
10211_0.8571451631179828,0.1477432263362025,0.0,0.0,10.937890625
10213_0.42858856904670806,0.126008131217468,0.0,0.0,10.937890625
10214_0.9999999992277918,0.1078856737329826,0.0,0.0,10.937890625
10215_0.9999999992047496,5.737459473973368,0.0,0.0,10.937890625
10278_0.9999999965969969,1.9442926674173195,0.0,0.0,10.937890625
10293_0.9999999932638608,0.8832157161860572,0.0,0.0,10.937890625
10330_0.9999999959148422,1.4540242305755342,0.0,0.0,10.937890625
10341_0.9999999957688109,1.4537000616155158,0.0,0.0,10.937890625
10355_0.999999595966491,0.0167821756680877,0.0,0.0,10.937890625
10384_0.9999999966339943,2.3092903971947965,0.0,0.0,10.937890625
10421_0.9999999977611328,5.202178721446811,0.0,0.0,10.937890625
10432_0.46643922469799826,2.864197285648437,0.0,0.0,10.937890625
10438_0.9999999971845897,4.139273198972799,0.0,0.0,10.937890625
10449_0.9999999965107758,3.4384918097821564,0.0,0.0,10.937890625
10459_0.9999999973764018,4.575343584717952,0.0,0.0,10.937890625
10468_0.9999999969882489,4.037987393396277,0.0,0.0,10.937890625
10478_0.5779139880354038,2.9823256565191034,0.0,0.0,10.937890625
10488_0.43446576089617955,3.3297802725936863,0.0,0.0,10.937890625
10496_0.9999999958524141,3.153687235815176,0.0,0.0,10.937890625
10528_0.2509088905406943,1.042166973838371,0.0,0.0,10.937890625
10537_0.046628706132457974,0.9255537259867088,0.0,0.0,10.937890625
10547_0.20527710743746388,0.882181511482029,0.0,0.0,10.937890625
10559_0.5310381793901152,1.1462733808811196,0.0,0.0,10.937890625
10568_0.6755388081490233,1.183030439691998,0.0,0.0,10.937890625
10580_0.9999999955082499,0.8888867401992608,0.0,0.0,10.937890625
10597_0.9999999963631155,1.371184767617556,0.0,0.0,10.937890625
10608_0.9257537793362485,1.346416130547684,0.0,0.0,10.937890625
10621_0.9999999973376202,1.0156691282033825,0.0,0.0,10.937890625
10631_0.999999996765713,1.473115106450553,0.0,0.0,10.937890625
10642_0.2002985276152221,1.3329657281457443,0.0,0.0,10.937890625
10651_0.9999999127698391,0.0714729233781142,0.0,0.0,10.937890625
10673_0.9999999978418599,1.2916708778199275,0.0,0.0,10.937890625
10694_0.5372421180381377,2.2634752375999976,0.0,0.0,10.937890625
10702_0.9999999948266811,1.3888173720914678,0.0,0.0,10.937890625
10706_0.9999999972117156,0.6001320970066781,0.0,0.0,10.937890625
10717_0.6230178166420103,0.4254968925960433,0.0,0.0,10.937890625
10728_0.8287098550559068,0.2554695759036933,0.0,0.0,10.937890625
10738_0.3004519523998319,0.3169074192366217,0.0,0.0,10.937890625
10750_0.9999996172566348,0.0043696058075626,0.0,0.0,10.937890625
10766_0.9999999975575515,1.444501777046958,0.0,0.0,10.937890625
10784_0.9999999975655435,0.2910740048969963,0.0,0.0,10.937890625
10815_0.9999998292493204,7.217602903337882e-05,0.0,0.0,10.937890625
10836_0.9999999971454733,1.5116204857635005,0.0,0.0,10.937890625
10846_0.9999999972067808,1.1492737407028473,0.0,0.0,10.937890625
10853_0.9999999966173254,0.7358337483188241,0.0,0.0,10.937890625
10870_0.5480475172302507,0.0660761247646795,0.0,0.0,10.937890625
10880_0.9999999973522717,0.0772959958315882,0.0,0.0,10.937890625
10892_0.9999999972014371,0.0251637298479113,0.0,0.0,10.937890625
10897_0.9999999970873202,0.0130770129734331,0.0,0.0,10.937890625
10906_0.9999999954356047,0.0049733266585072,0.0,0.0,10.937890625
10916_0.999999763008657,2.4404865416642545e-05,0.0,0.0,10.937890625
10920_0.9999999958271147,0.0031482105615946,0.0,0.0,10.937890625
10934_0.10495508969264232,0.1062363412251796,0.0,0.0,10.937890625
10945_0.9999999972353626,0.0733479154850814,0.0,0.0,10.937890625
10955_0.3674143313648132,0.0580971329770013,0.0,0.0,10.937890625
10962_0.9999999978922949,0.0529810354222037,0.0,0.0,10.937890625
10967_0.9999999977362809,0.122257790538705,0.0,0.0,10.937890625
10974_0.9999999974151019,0.148116415892757,0.0,0.0,10.937890625
10981_0.9999999969619894,0.194148082231396,0.0,0.0,10.937890625
10994_0.9999999958395319,0.1768831880374419,0.0,0.0,10.937890625
11014_0.9999999967240263,2.564076115171344,0.0,0.0,10.937890625
11048_0.9999999967533107,2.408524614806211,0.0,0.0,10.937890625
11066_0.9999999973081006,2.574404330225244,0.0,0.0,10.937890625
11086_0.9999999975589352,2.0034105878405994,0.0,0.0,10.937890625
11099_0.999999996451763,1.219895692631571,0.0,0.0,10.937890625
11110_0.9999999973428113,0.8333068797217481,0.0,0.0,10.937890625
11121_0.9999999953871077,0.2007317023664022,0.0,0.0,10.937890625
11156_0.9999999979296326,0.0867649889954935,0.0,0.0,10.937890625
